department_id,department_name_ko,course_name_standardized,subject_group,assigned_weight,evidence_count,source_count,example_original,example_note
D11,경영학과,경제,사회,1.0,12,1,"미적분Ⅰ, 확률과 통계, 사회와 문화, 경제","강원대
(춘천) / 경영대학 / 경제·정보통계학부 / match=medium"
D11,경영학과,사회,사회,1.0,49,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 경영학과 / match=high
D11,경영학과,역사,사회,1.0,8,1,"영어, 사회(역사/도덕 포함)",국립한밭대 / 경상대학 / 융합경영학과 / match=high
D11,경영학과,윤리,사회,1.0,13,2,광운대,대표모집단위=경영 / match=medium
D11,경영학과,일반사회,사회,0.5,12,2,광운대,대표모집단위=경영 / match=medium
D11,경영학과,지리,사회,1.0,11,2,광운대,대표모집단위=경영 / match=medium
D11,경영학과,기하,수학,1.0,5,2,한양대,대표모집단위=경영 / match=medium
D11,경영학과,대수,수학,1.0,32,2,광운대,대표모집단위=경영 / match=medium
D11,경영학과,미적분,수학,1.0,26,1,"화법과 언어, 독서와 작문, 영어Ⅰ, 영어Ⅱ, 영어독해와 작문, 미적분Ⅰ, 확률과 통계","강원대
(춘천) / 경영대학 / 경영·회계학부 / match=medium"
D11,경영학과,미적분Ⅰ,수학,1.0,34,2,강원대,대표모집단위=경영 / match=medium
D11,경영학과,미적분Ⅱ,수학,1.0,9,2,동국대,대표모집단위=경영 / match=medium
D11,경영학과,수학,수학,1.0,37,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 경영학과 / match=high
D11,경영학과,확률과 통계,수학,1.0,40,2,강원대,대표모집단위=경영 / match=medium
D11,경영학과,영어,영어,1.0,57,2,강원대,대표모집단위=경영 / match=medium
D12,약학과,과학,과학,1.0,31,1,"화학, 생명과학, 수학",가톨릭대 / 약학과 / match=medium
D12,약학과,물리학,과학,1.0,12,2,경북대,대표모집단위=약학 / match=medium
D12,약학과,물질과 에너지,과학,1.0,11,1,"미적분Ⅱ, 화학 반응의 세계, 물질과 에너지, 세포와 물질대사, 생물의 유전",경북대 / 약학대학 / 전 모집단위 / match=high
D12,약학과,생명과학,과학,1.0,34,2,가톨릭대,대표모집단위=약학 / match=medium
D12,약학과,생물의 유전,과학,1.0,11,1,"미적분Ⅱ, 화학 반응의 세계, 물질과 에너지, 세포와 물질대사, 생물의 유전",경북대 / 약학대학 / 전 모집단위 / match=high
D12,약학과,세포와 물질대사,과학,1.0,11,1,"미적분Ⅱ, 화학 반응의 세계, 물질과 에너지, 세포와 물질대사, 생물의 유전",경북대 / 약학대학 / 전 모집단위 / match=high
D12,약학과,화학,과학,1.0,35,2,가톨릭대,대표모집단위=약학 / match=medium
D12,약학과,화학 반응의 세계,과학,1.0,11,1,"미적분Ⅱ, 화학 반응의 세계, 물질과 에너지, 세포와 물질대사, 생물의 유전",경북대 / 약학대학 / 전 모집단위 / match=high
D12,약학과,국어,국어,1.0,1,1,"국어, 수학, 영어, 과학","단국대
(천안) / 자연계열 / 약학대학 / match=high"
D12,약학과,문학,국어,1.0,1,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 현대사회와 윤리 -진로선택: 기하, 미적분Ⅱ, 심화 영어, 영어 발표와 토론, 심화 영어 독해와 작문, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 윤리와 사상, 인문학과 윤리",영남대 / 의약학 / 약학부 / match=medium
D12,약학과,사회,사회,1.0,1,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 현대사회와 윤리 -진로선택: 기하, 미적분Ⅱ, 심화 영어, 영어 발표와 토론, 심화 영어 독해와 작문, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 윤리와 사상, 인문학과 윤리",영남대 / 의약학 / 약학부 / match=medium
D12,약학과,윤리,사회,1.0,1,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 현대사회와 윤리 -진로선택: 기하, 미적분Ⅱ, 심화 영어, 영어 발표와 토론, 심화 영어 독해와 작문, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 윤리와 사상, 인문학과 윤리",영남대 / 의약학 / 약학부 / match=medium
D12,약학과,기하,수학,1.0,11,2,경성대,대표모집단위=약학 / match=medium
D12,약학과,대수,수학,1.0,19,2,가톨릭대,대표모집단위=약학 / match=medium
D12,약학과,미적분,수학,1.0,18,1,"확률과 통계, 미적분, 생명과학, 화학","강원대
(춘천) / 약학대학 / 약학과 / match=medium"
D12,약학과,미적분Ⅰ,수학,1.0,16,2,강원대(춘천),대표모집단위=약학 / match=medium
D12,약학과,미적분Ⅱ,수학,1.0,19,2,강원대(춘천),대표모집단위=약학 / match=medium
D12,약학과,수학,수학,1.0,12,1,"화학, 생명과학, 수학",가톨릭대 / 약학과 / match=medium
D12,약학과,확률과 통계,수학,1.0,17,2,강원대(춘천),대표모집단위=약학 / match=medium
D12,약학과,영어,영어,1.0,4,2,영남대,대표모집단위=약학 / match=medium
D13,사회학과,과학,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,생명과학,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,생물의 유전,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,세포와 물질대사,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,국어,국어,1.0,6,1,"국어, 수학, 사회","강원대
(춘천) / 사회과학대학 / 사회학과 / match=high"
D13,사회학과,독서와 작문,국어,1.0,2,1,"화법과 언어, 독서와 작문, 확률과 통계, 사회와 문화, 정치, 법과 사회, 도시의 미래 탐구","강원대
(춘천) / 사회과학대학 / 사회학과 / match=high"
D13,사회학과,문학,국어,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,화법과 언어,국어,1.0,2,1,"화법과 언어, 독서와 작문, 확률과 통계, 사회와 문화, 정치, 법과 사회, 도시의 미래 탐구","강원대
(춘천) / 사회과학대학 / 사회학과 / match=high"
D13,사회학과,인공지능,기타,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,정보,기타,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,체육,기타,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,경제,사회,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,사회,사회,1.0,10,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 사회학과 / match=high
D13,사회학과,역사,사회,1.0,2,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,윤리,사회,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,지리,사회,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,대수,수학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,미적분,수학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,미적분Ⅰ,수학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 사회학과 / match=high
D13,사회학과,수학,수학,1.0,4,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 사회학과 / match=high
D13,사회학과,확률과 통계,수학,1.0,4,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 사회학과 / match=high
D13,사회학과,영어,영어,1.0,5,1,"국어, 영어, 사회",동아대 / 사회과학대학 / 정치·사회학부 정치외교학전공 / match=medium
D14,경제학과,과학,과학,1.0,1,1,"대수, 미적분Ⅰ, 확률과 통계, 과학/사회",아주대 / 사회과학대학 / 경제정치사회융합학부 / match=medium
D14,경제학과,국어,국어,1.0,3,1,제2외국어/한문,서울대 / 사회과학대학 / 경제학부 / match=high
D14,경제학과,경제,사회,1.0,2,1,"확률과 통계, 미적분, 사회와 문화, 경제","강원대
(삼척·도계) / 인문사회대학 / 경제금융학과 / match=medium"
D14,경제학과,사회,사회,1.0,10,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 경제학과 / match=high
D14,경제학과,역사,사회,1.0,1,1,"수학, 사회(역사/도덕 포함)",국립한밭대 / 경상대학 / 경제학과 / match=high
D14,경제학과,대수,수학,1.0,1,1,"대수, 미적분Ⅰ, 확률과 통계, 과학/사회",아주대 / 사회과학대학 / 경제정치사회융합학부 / match=medium
D14,경제학과,미적분,수학,1.0,4,1,"확률과 통계, 미적분, 사회와 문화, 경제","강원대
(삼척·도계) / 인문사회대학 / 경제금융학과 / match=medium"
D14,경제학과,미적분Ⅰ,수학,1.0,3,1,미적분Ⅰ 또는 확률과 통계,국민대 / 경상대학 / 경제학과 / match=high
D14,경제학과,미적분Ⅱ,수학,1.0,1,1,"확률과 통계, 미적분Ⅰ, 미적분Ⅱ",부산대 / 경제통상대학 / 경제학부 / match=high
D14,경제학과,수학,수학,1.0,11,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 경제학과 / match=high
D14,경제학과,확률과 통계,수학,1.0,5,1,인문사회계열 진로 및 적성을 고려하여 교과목 선택 이수[수학(확률과 통계) 포함],가톨릭대 / 경제학과 / match=high
D14,경제학과,영어,영어,1.0,5,1,"영어, 수학, 사회","강원대
(삼척·도계) / 인문사회대학 / 경제금융학과 / match=medium"
D15,생명과학과,과학,과학,1.0,87,1,"화학, 생명과학, 수학",가톨릭대 / 생명공학과 / match=medium
D15,생명과학과,물리학,과학,1.0,20,2,동국대,대표모집단위=생명과학 / match=high
D15,생명과학과,물질과 에너지,과학,1.0,14,1,"미적분Ⅱ, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 물질과 에너지",경북대 / 농업생명과학대학 / 전 모집단위 (식품자원경제학과 제외) / match=high
D15,생명과학과,생명과학,과학,1.0,66,2,가톨릭대,대표모집단위=생명과학 / match=high
D15,생명과학과,생물의 유전,과학,1.0,13,1,"미적분Ⅱ, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 물질과 에너지",경북대 / 농업생명과학대학 / 전 모집단위 (식품자원경제학과 제외) / match=high
D15,생명과학과,세포와 물질대사,과학,1.0,18,1,"미적분Ⅱ, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 물질과 에너지",경북대 / 농업생명과학대학 / 전 모집단위 (식품자원경제학과 제외) / match=high
D15,생명과학과,역학과 에너지,과학,1.0,2,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 정보 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영미 문학 읽기, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 인공지능 기초, 데이터 과학",영남대 / 화학·생명과학·환경 / 의생명공학과 / match=high
